Transaction ID,Promotion Applied,Gift Wrap,Shipping Method,Payment Type,Weather during transaction,Event,Return Flag,Customer Satisfaction
5359,FALSE,TRUE,Standard,Online Payment,Rainy,Black Friday,FALSE,2
5416,TRUE,FALSE,Overnight,Online Payment,Sunny,Black Friday,TRUE,5
5508,FALSE,FALSE,Standard,Debit Card,Sunny,Black Friday,TRUE,2
6099,TRUE,TRUE,Overnight,Credit Card,Snowy,Black Friday,FALSE,2
6855,FALSE,TRUE,Overnight,Credit Card,Rainy,Black Friday,FALSE,4
7513,FALSE,FALSE,Overnight,Cash,Snowy,Black Friday,FALSE,2
8556,FALSE,TRUE,Express,Debit Card,Snowy,Black Friday,FALSE,5
8561,FALSE,FALSE,Standard,Cash,Snowy,Black Friday,TRUE,1
8678,FALSE,FALSE,Standard,Credit Card,Sunny,Black Friday,FALSE,1
8964,FALSE,TRUE,Overnight,Credit Card,Snowy,Black Friday,FALSE,2
8982,FALSE,TRUE,Standard,Credit Card,Sunny,Black Friday,FALSE,2
9282,FALSE,FALSE,Overnight,Debit Card,Snowy,Black Friday,TRUE,5
9764,TRUE,TRUE,Express,Online Payment,Sunny,Black Friday,TRUE,2
9812,TRUE,TRUE,Standard,Online Payment,Sunny,Black Friday,FALSE,2
65,TRUE,TRUE,Standard,Debit Card,Snowy,Black Friday,FALSE,1
260,TRUE,FALSE,Standard,Online Payment,Snowy,Black Friday,FALSE,3
462,FALSE,FALSE,Overnight,Debit Card,Sunny,Black Friday,TRUE,5
625,TRUE,TRUE,Overnight,Online Payment,Snowy,Black Friday,FALSE,4
629,FALSE,FALSE,Overnight,Cash,Snowy,Black Friday,FALSE,3
1393,TRUE,FALSE,Express,Credit Card,Snowy,Black Friday,TRUE,3
1677,TRUE,FALSE,Express,Cash,Rainy,Black Friday,TRUE,4
1836,FALSE,TRUE,Express,Credit Card,Rainy,Black Friday,FALSE,1
2104,FALSE,FALSE,Overnight,Online Payment,Sunny,Black Friday,FALSE,2
2946,TRUE,TRUE,Express,Online Payment,Rainy,Black Friday,TRUE,5
2995,TRUE,FALSE,Express,Online Payment,Sunny,Black Friday,TRUE,4
3316,FALSE,TRUE,Standard,Online Payment,Rainy,Black Friday,FALSE,1
3328,TRUE,FALSE,Express,Debit Card,Snowy,Black Friday,FALSE,2
3813,TRUE,TRUE,Express,Credit Card,Sunny,Black Friday,TRUE,4
3886,FALSE,FALSE,Express,Cash,Sunny,Black Friday,FALSE,1
4198,TRUE,FALSE,Standard,Online Payment,Rainy,Black Friday,FALSE,5
4231,TRUE,TRUE,Standard,Debit Card,Snowy,Black Friday,FALSE,1
5362,FALSE,TRUE,Overnight,Online Payment,Snowy,Black Friday,TRUE,3
5380,TRUE,TRUE,Express,Online Payment,Sunny,Black Friday,TRUE,4
5846,TRUE,FALSE,Express,Debit Card,Snowy,Black Friday,TRUE,3
6468,FALSE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,5
6566,TRUE,TRUE,Overnight,Debit Card,Sunny,Black Friday,TRUE,5
7027,FALSE,TRUE,Overnight,Debit Card,Snowy,Black Friday,FALSE,3
7074,TRUE,TRUE,Standard,Online Payment,Sunny,Black Friday,TRUE,4
7611,FALSE,TRUE,Overnight,Cash,Sunny,Black Friday,FALSE,5
7746,FALSE,FALSE,Express,Debit Card,Rainy,Black Friday,FALSE,2
7901,TRUE,TRUE,Express,Debit Card,Snowy,Black Friday,TRUE,4
8329,TRUE,TRUE,Standard,Debit Card,Rainy,Black Friday,TRUE,1
8599,FALSE,FALSE,Express,Cash,Sunny,Black Friday,TRUE,4
8708,FALSE,TRUE,Standard,Cash,Snowy,Black Friday,TRUE,5
8709,FALSE,FALSE,Standard,Online Payment,Snowy,Black Friday,TRUE,1
8874,FALSE,FALSE,Express,Credit Card,Sunny,Black Friday,TRUE,1
244,FALSE,TRUE,Express,Debit Card,Sunny,Black Friday,TRUE,4
423,FALSE,FALSE,Overnight,Debit Card,Rainy,Black Friday,FALSE,5
477,FALSE,TRUE,Overnight,Cash,Rainy,Black Friday,FALSE,1
681,FALSE,FALSE,Standard,Online Payment,Snowy,Black Friday,FALSE,1
757,TRUE,FALSE,Express,Online Payment,Snowy,Black Friday,TRUE,2
814,FALSE,TRUE,Express,Online Payment,Rainy,Black Friday,TRUE,3
835,FALSE,TRUE,Overnight,Credit Card,Snowy,Black Friday,TRUE,5
1608,TRUE,TRUE,Express,Credit Card,Snowy,Black Friday,FALSE,2
1819,FALSE,TRUE,Overnight,Cash,Sunny,Black Friday,FALSE,4
1966,FALSE,TRUE,Standard,Credit Card,Rainy,Black Friday,TRUE,2
3385,FALSE,FALSE,Express,Credit Card,Snowy,Black Friday,TRUE,1
3763,TRUE,FALSE,Overnight,Debit Card,Sunny,Black Friday,TRUE,1
3850,FALSE,TRUE,Express,Cash,Rainy,Black Friday,TRUE,3
5302,FALSE,FALSE,Express,Credit Card,Snowy,Black Friday,TRUE,1
5303,TRUE,TRUE,Overnight,Online Payment,Rainy,Black Friday,FALSE,2
5532,TRUE,FALSE,Standard,Credit Card,Sunny,Black Friday,FALSE,5
6059,FALSE,TRUE,Express,Credit Card,Rainy,Black Friday,FALSE,1
6206,FALSE,FALSE,Overnight,Online Payment,Rainy,Black Friday,FALSE,5
6673,TRUE,FALSE,Express,Debit Card,Sunny,Black Friday,TRUE,1
6741,TRUE,TRUE,Standard,Cash,Snowy,Black Friday,TRUE,3
7444,FALSE,FALSE,Express,Credit Card,Snowy,Black Friday,TRUE,4
8161,TRUE,FALSE,Overnight,Cash,Snowy,Black Friday,FALSE,2
8272,TRUE,TRUE,Express,Online Payment,Sunny,Black Friday,TRUE,2
8681,FALSE,FALSE,Standard,Debit Card,Snowy,Black Friday,FALSE,1
8854,TRUE,TRUE,Standard,Credit Card,Snowy,Black Friday,FALSE,2
9401,TRUE,FALSE,Overnight,Credit Card,Rainy,Black Friday,TRUE,5
232,TRUE,FALSE,Overnight,Debit Card,Rainy,Black Friday,FALSE,5
284,TRUE,FALSE,Express,Online Payment,Rainy,Black Friday,FALSE,5
597,TRUE,TRUE,Overnight,Cash,Rainy,Black Friday,FALSE,3
723,TRUE,TRUE,Express,Cash,Snowy,Black Friday,TRUE,2
1087,TRUE,FALSE,Overnight,Cash,Sunny,Black Friday,FALSE,4
3696,FALSE,FALSE,Overnight,Online Payment,Snowy,Black Friday,FALSE,5
3705,TRUE,FALSE,Overnight,Debit Card,Sunny,Black Friday,FALSE,2
3754,TRUE,TRUE,Standard,Cash,Rainy,Black Friday,FALSE,5
4203,FALSE,TRUE,Standard,Online Payment,Sunny,Black Friday,TRUE,2
4992,FALSE,FALSE,Standard,Online Payment,Sunny,Black Friday,TRUE,2
5423,FALSE,FALSE,Express,Cash,Sunny,Black Friday,TRUE,4
5612,FALSE,FALSE,Standard,Cash,Snowy,Black Friday,FALSE,5
5654,FALSE,TRUE,Overnight,Debit Card,Snowy,Black Friday,FALSE,2
6664,TRUE,TRUE,Standard,Online Payment,Rainy,Black Friday,TRUE,1
6891,FALSE,FALSE,Standard,Online Payment,Sunny,Black Friday,TRUE,2
6961,FALSE,TRUE,Overnight,Online Payment,Sunny,Black Friday,TRUE,4
7555,TRUE,TRUE,Standard,Online Payment,Sunny,Black Friday,TRUE,3
7562,TRUE,TRUE,Express,Online Payment,Snowy,Black Friday,FALSE,1
7923,TRUE,TRUE,Overnight,Debit Card,Snowy,Black Friday,TRUE,1
8320,FALSE,TRUE,Express,Cash,Snowy,Black Friday,FALSE,1
8688,TRUE,FALSE,Express,Debit Card,Snowy,Black Friday,TRUE,1
8788,FALSE,TRUE,Standard,Online Payment,Rainy,Black Friday,TRUE,5
9287,FALSE,FALSE,Standard,Cash,Rainy,Black Friday,TRUE,4
649,FALSE,TRUE,Standard,Cash,Snowy,Black Friday,TRUE,2
1479,FALSE,TRUE,Express,Cash,Rainy,Black Friday,TRUE,2
1591,FALSE,TRUE,Express,Cash,Rainy,Black Friday,FALSE,2
1834,FALSE,FALSE,Express,Online Payment,Sunny,Black Friday,FALSE,1
2379,FALSE,FALSE,Express,Debit Card,Sunny,Black Friday,FALSE,3
2410,FALSE,FALSE,Express,Credit Card,Snowy,Black Friday,TRUE,5
3394,TRUE,FALSE,Overnight,Debit Card,Snowy,Black Friday,TRUE,2
3653,FALSE,TRUE,Standard,Credit Card,Sunny,Black Friday,TRUE,3
3798,FALSE,TRUE,Overnight,Cash,Rainy,Black Friday,FALSE,4
4046,TRUE,FALSE,Express,Debit Card,Rainy,Black Friday,FALSE,1
4329,FALSE,FALSE,Standard,Cash,Snowy,Black Friday,FALSE,1
4387,TRUE,TRUE,Overnight,Debit Card,Snowy,Black Friday,TRUE,5
4414,FALSE,FALSE,Standard,Credit Card,Snowy,Black Friday,TRUE,1
4620,TRUE,TRUE,Overnight,Debit Card,Snowy,Black Friday,FALSE,1
4742,FALSE,FALSE,Standard,Online Payment,Rainy,Black Friday,TRUE,2
5071,FALSE,TRUE,Standard,Cash,Rainy,Black Friday,TRUE,1
5086,TRUE,TRUE,Express,Debit Card,Snowy,Black Friday,FALSE,4
5180,FALSE,FALSE,Standard,Debit Card,Rainy,Black Friday,FALSE,2
6613,FALSE,FALSE,Express,Debit Card,Rainy,Black Friday,TRUE,1
6633,FALSE,FALSE,Overnight,Cash,Snowy,Black Friday,TRUE,3
6811,TRUE,TRUE,Standard,Online Payment,Rainy,Black Friday,TRUE,4
7092,FALSE,TRUE,Overnight,Debit Card,Rainy,Black Friday,FALSE,1
7157,FALSE,TRUE,Express,Credit Card,Sunny,Black Friday,TRUE,5
7176,FALSE,FALSE,Standard,Debit Card,Snowy,Black Friday,FALSE,1
7868,TRUE,TRUE,Standard,Credit Card,Snowy,Black Friday,TRUE,2
7965,FALSE,TRUE,Express,Debit Card,Sunny,Black Friday,TRUE,2
8111,TRUE,TRUE,Standard,Credit Card,Sunny,Black Friday,FALSE,2
8164,FALSE,TRUE,Express,Online Payment,Rainy,Black Friday,TRUE,1
9329,TRUE,TRUE,Express,Online Payment,Rainy,Black Friday,FALSE,5
9897,FALSE,FALSE,Standard,Debit Card,Rainy,Black Friday,TRUE,3
96,FALSE,TRUE,Overnight,Cash,Snowy,Black Friday,FALSE,2
347,TRUE,FALSE,Standard,Debit Card,Rainy,Black Friday,TRUE,1
911,TRUE,FALSE,Overnight,Online Payment,Sunny,Black Friday,FALSE,1
1136,TRUE,TRUE,Standard,Credit Card,Snowy,Black Friday,TRUE,3
1511,FALSE,FALSE,Overnight,Online Payment,Sunny,Black Friday,TRUE,1
2002,TRUE,FALSE,Standard,Debit Card,Rainy,Black Friday,FALSE,4
2005,TRUE,TRUE,Standard,Online Payment,Sunny,Black Friday,FALSE,2
2411,FALSE,TRUE,Overnight,Debit Card,Rainy,Black Friday,TRUE,4
2596,FALSE,FALSE,Overnight,Credit Card,Snowy,Black Friday,FALSE,1
3039,FALSE,TRUE,Standard,Online Payment,Snowy,Black Friday,TRUE,1
3146,TRUE,TRUE,Standard,Cash,Sunny,Black Friday,FALSE,5
3589,TRUE,FALSE,Express,Credit Card,Rainy,Black Friday,FALSE,5
3859,TRUE,FALSE,Overnight,Credit Card,Snowy,Black Friday,TRUE,1
3890,FALSE,TRUE,Express,Cash,Rainy,Black Friday,FALSE,2
4191,FALSE,TRUE,Express,Online Payment,Rainy,Black Friday,TRUE,5
4587,FALSE,TRUE,Overnight,Cash,Rainy,Black Friday,FALSE,3
4651,TRUE,TRUE,Standard,Cash,Sunny,Black Friday,TRUE,4
5443,FALSE,TRUE,Overnight,Debit Card,Rainy,Black Friday,TRUE,4
5761,FALSE,FALSE,Standard,Debit Card,Sunny,Black Friday,FALSE,1
6120,TRUE,TRUE,Express,Credit Card,Sunny,Black Friday,FALSE,4
6845,TRUE,TRUE,Standard,Credit Card,Sunny,Black Friday,FALSE,4
7516,TRUE,FALSE,Express,Debit Card,Snowy,Black Friday,FALSE,2
7758,TRUE,FALSE,Overnight,Debit Card,Sunny,Black Friday,FALSE,2
8365,FALSE,TRUE,Standard,Online Payment,Sunny,Black Friday,FALSE,1
8659,TRUE,TRUE,Express,Credit Card,Sunny,Black Friday,FALSE,4
8993,FALSE,TRUE,Standard,Online Payment,Rainy,Black Friday,FALSE,2
9054,FALSE,FALSE,Standard,Online Payment,Rainy,Black Friday,FALSE,3
9159,FALSE,TRUE,Express,Debit Card,Snowy,Black Friday,FALSE,1
9357,FALSE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,1
58,FALSE,FALSE,Overnight,Online Payment,Snowy,None,FALSE,4
531,FALSE,TRUE,Express,Credit Card,Snowy,Black Friday,TRUE,4
1031,TRUE,TRUE,Overnight,Debit Card,Sunny,None,TRUE,2
1057,FALSE,FALSE,Standard,Credit Card,Sunny,Christmas Market,FALSE,5
1319,TRUE,TRUE,Overnight,Online Payment,Sunny,Black Friday,TRUE,2
2408,FALSE,FALSE,Express,Credit Card,Rainy,Black Friday,TRUE,1
2492,FALSE,TRUE,Standard,Debit Card,Sunny,None,FALSE,2
3777,FALSE,TRUE,Standard,Debit Card,Snowy,Christmas Market,TRUE,4
3804,FALSE,FALSE,Express,Cash,Rainy,Black Friday,TRUE,1
4084,FALSE,FALSE,Standard,Online Payment,Snowy,Christmas Market,TRUE,5
4248,TRUE,FALSE,Standard,Debit Card,Sunny,Christmas Market,TRUE,2
4752,FALSE,FALSE,Express,Debit Card,Snowy,Christmas Market,FALSE,3
5161,FALSE,FALSE,Express,Online Payment,Snowy,Christmas Market,TRUE,4
5176,FALSE,TRUE,Standard,Cash,Sunny,Christmas Market,FALSE,4
5281,FALSE,FALSE,Standard,Debit Card,Rainy,None,TRUE,4
5673,FALSE,FALSE,Standard,Cash,Sunny,Christmas Market,TRUE,2
5871,FALSE,TRUE,Standard,Online Payment,Sunny,Black Friday,FALSE,2
5982,TRUE,FALSE,Standard,Credit Card,Rainy,Black Friday,FALSE,1
5987,FALSE,TRUE,Overnight,Credit Card,Rainy,Christmas Market,FALSE,4
6094,FALSE,TRUE,Overnight,Credit Card,Rainy,Black Friday,FALSE,2
6135,FALSE,FALSE,Express,Credit Card,Sunny,Christmas Market,FALSE,4
6376,TRUE,FALSE,Overnight,Cash,Snowy,Christmas Market,FALSE,5
6648,FALSE,FALSE,Overnight,Debit Card,Rainy,None,TRUE,2
6739,FALSE,TRUE,Overnight,Online Payment,Rainy,Black Friday,TRUE,5
7107,TRUE,FALSE,Standard,Cash,Sunny,Black Friday,TRUE,3
7123,TRUE,FALSE,Overnight,Online Payment,Snowy,Christmas Market,TRUE,1
7477,FALSE,TRUE,Standard,Debit Card,Snowy,Christmas Market,FALSE,4
7593,TRUE,TRUE,Express,Online Payment,Snowy,Christmas Market,FALSE,3
7879,FALSE,TRUE,Express,Online Payment,Rainy,Christmas Market,FALSE,1
8010,TRUE,TRUE,Overnight,Cash,Rainy,None,TRUE,1
9148,TRUE,FALSE,Overnight,Cash,Rainy,Christmas Market,FALSE,4
9161,TRUE,TRUE,Standard,Online Payment,Sunny,Black Friday,TRUE,4
9223,TRUE,TRUE,Overnight,Debit Card,Rainy,Christmas Market,TRUE,5
21,FALSE,FALSE,Overnight,Debit Card,Sunny,Christmas Market,TRUE,3
318,TRUE,TRUE,Standard,Credit Card,Snowy,None,FALSE,4
1152,TRUE,FALSE,Standard,Cash,Rainy,Black Friday,FALSE,5
1696,FALSE,FALSE,Express,Debit Card,Rainy,Black Friday,TRUE,1
2497,TRUE,TRUE,Overnight,Debit Card,Snowy,Black Friday,TRUE,3
2692,TRUE,FALSE,Express,Credit Card,Snowy,None,TRUE,4
3280,FALSE,TRUE,Express,Cash,Sunny,None,FALSE,5
3446,TRUE,TRUE,Overnight,Credit Card,Sunny,Christmas Market,FALSE,2
3608,FALSE,FALSE,Overnight,Credit Card,Snowy,Black Friday,FALSE,1
3665,FALSE,FALSE,Overnight,Credit Card,Snowy,None,TRUE,4
3832,TRUE,FALSE,Express,Debit Card,Rainy,None,FALSE,1
5152,FALSE,FALSE,Express,Online Payment,Snowy,Black Friday,FALSE,4
5216,FALSE,FALSE,Express,Debit Card,Sunny,None,FALSE,5
6204,FALSE,TRUE,Overnight,Credit Card,Rainy,None,FALSE,3
6249,FALSE,TRUE,Express,Credit Card,Snowy,None,FALSE,2
6498,FALSE,TRUE,Overnight,Cash,Sunny,Christmas Market,TRUE,1
6737,TRUE,FALSE,Overnight,Credit Card,Rainy,Black Friday,FALSE,2
7136,FALSE,FALSE,Overnight,Cash,Sunny,Christmas Market,TRUE,3
7267,FALSE,TRUE,Overnight,Online Payment,Sunny,Black Friday,TRUE,2
7420,TRUE,TRUE,Express,Online Payment,Sunny,None,FALSE,2
7831,TRUE,TRUE,Standard,Online Payment,Rainy,Christmas Market,FALSE,2
8300,TRUE,TRUE,Express,Cash,Sunny,Black Friday,FALSE,2
9263,FALSE,TRUE,Overnight,Cash,Snowy,None,FALSE,3
9273,TRUE,TRUE,Express,Credit Card,Rainy,None,TRUE,2
1115,FALSE,TRUE,Express,Cash,Rainy,Black Friday,FALSE,2
1445,TRUE,TRUE,Express,Credit Card,Rainy,None,TRUE,4
4245,TRUE,FALSE,Express,Credit Card,Snowy,Black Friday,TRUE,4
4266,TRUE,TRUE,Overnight,Cash,Snowy,Christmas Market,FALSE,4
4632,FALSE,TRUE,Standard,Debit Card,Rainy,Black Friday,TRUE,1
4690,TRUE,FALSE,Overnight,Credit Card,Rainy,None,FALSE,4
4941,TRUE,TRUE,Overnight,Online Payment,Sunny,Black Friday,TRUE,4
5277,TRUE,FALSE,Standard,Credit Card,Rainy,Christmas Market,TRUE,2
5342,FALSE,FALSE,Express,Debit Card,Snowy,Christmas Market,FALSE,4
5849,TRUE,FALSE,Overnight,Cash,Sunny,Christmas Market,FALSE,3
5900,FALSE,FALSE,Standard,Credit Card,Sunny,Christmas Market,FALSE,1
6040,FALSE,FALSE,Express,Online Payment,Rainy,None,FALSE,4
6110,TRUE,FALSE,Standard,Debit Card,Rainy,None,TRUE,3
6323,FALSE,TRUE,Overnight,Credit Card,Rainy,Christmas Market,FALSE,5
7797,TRUE,TRUE,Express,Debit Card,Snowy,None,TRUE,1
8119,TRUE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,1
8719,TRUE,TRUE,Standard,Debit Card,Snowy,Christmas Market,FALSE,3
9851,FALSE,FALSE,Express,Online Payment,Rainy,Black Friday,FALSE,4
1,FALSE,FALSE,Standard,Credit Card,Snowy,None,FALSE,5
68,FALSE,FALSE,Express,Debit Card,Rainy,Black Friday,TRUE,5
79,TRUE,FALSE,Overnight,Cash,Sunny,Black Friday,FALSE,3
149,TRUE,FALSE,Express,Credit Card,Rainy,None,FALSE,2
576,TRUE,FALSE,Express,Cash,Snowy,Black Friday,TRUE,4
1349,FALSE,FALSE,Standard,Debit Card,Snowy,Christmas Market,FALSE,4
1491,FALSE,TRUE,Express,Debit Card,Sunny,None,FALSE,1
1601,FALSE,FALSE,Express,Cash,Rainy,Black Friday,FALSE,1
2020,TRUE,TRUE,Express,Debit Card,Snowy,Christmas Market,FALSE,1
2071,TRUE,TRUE,Standard,Online Payment,Rainy,Christmas Market,TRUE,1
2125,TRUE,TRUE,Express,Cash,Snowy,None,FALSE,1
2187,TRUE,TRUE,Standard,Debit Card,Sunny,Christmas Market,FALSE,1
2767,TRUE,FALSE,Standard,Credit Card,Rainy,None,FALSE,2
2954,FALSE,TRUE,Express,Debit Card,Sunny,None,FALSE,2
2972,TRUE,FALSE,Express,Credit Card,Rainy,Black Friday,TRUE,2
3148,FALSE,FALSE,Standard,Debit Card,Snowy,None,TRUE,3
3550,TRUE,TRUE,Standard,Cash,Rainy,Christmas Market,FALSE,5
3874,TRUE,FALSE,Overnight,Credit Card,Snowy,Christmas Market,FALSE,4
4475,FALSE,TRUE,Express,Cash,Rainy,None,TRUE,4
4541,TRUE,TRUE,Express,Online Payment,Sunny,Black Friday,TRUE,5
4966,TRUE,TRUE,Overnight,Online Payment,Snowy,Black Friday,TRUE,3
5399,TRUE,FALSE,Standard,Cash,Snowy,Black Friday,FALSE,3
5698,TRUE,FALSE,Overnight,Cash,Snowy,None,TRUE,4
5848,FALSE,TRUE,Express,Cash,Rainy,None,TRUE,5
5986,TRUE,TRUE,Standard,Cash,Rainy,Christmas Market,TRUE,5
6360,TRUE,TRUE,Standard,Credit Card,Rainy,None,FALSE,3
6543,TRUE,FALSE,Overnight,Cash,Sunny,Christmas Market,FALSE,5
6986,FALSE,FALSE,Express,Credit Card,Sunny,Christmas Market,FALSE,4
6994,TRUE,TRUE,Standard,Credit Card,Rainy,Black Friday,TRUE,1
7040,TRUE,FALSE,Express,Cash,Snowy,Black Friday,TRUE,5
7386,TRUE,TRUE,Express,Online Payment,Snowy,Black Friday,FALSE,4
7770,TRUE,FALSE,Overnight,Debit Card,Snowy,None,TRUE,2
7911,FALSE,TRUE,Express,Debit Card,Sunny,Christmas Market,TRUE,3
8935,FALSE,TRUE,Express,Online Payment,Snowy,Black Friday,FALSE,3
8958,TRUE,FALSE,Express,Debit Card,Snowy,None,FALSE,2
9537,FALSE,TRUE,Standard,Cash,Rainy,Christmas Market,TRUE,5
9607,FALSE,FALSE,Overnight,Cash,Rainy,Christmas Market,FALSE,2
9663,FALSE,FALSE,Express,Credit Card,Sunny,Black Friday,FALSE,4
9664,FALSE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,FALSE,3
46,FALSE,TRUE,Express,Credit Card,Rainy,None,FALSE,3
286,FALSE,FALSE,Overnight,Credit Card,Snowy,Black Friday,FALSE,2
697,TRUE,TRUE,Standard,Debit Card,Rainy,Black Friday,FALSE,2
949,TRUE,TRUE,Express,Online Payment,Snowy,Christmas Market,FALSE,3
1910,FALSE,TRUE,Express,Online Payment,Rainy,Christmas Market,FALSE,4
2349,TRUE,FALSE,Express,Cash,Sunny,Black Friday,TRUE,4
2999,TRUE,FALSE,Standard,Online Payment,Snowy,Christmas Market,FALSE,2
3064,TRUE,TRUE,Express,Credit Card,Rainy,Christmas Market,TRUE,1
3181,TRUE,TRUE,Express,Debit Card,Sunny,Christmas Market,FALSE,4
4158,TRUE,FALSE,Standard,Credit Card,Snowy,Black Friday,FALSE,3
4633,TRUE,FALSE,Standard,Debit Card,Sunny,None,TRUE,3
4693,TRUE,FALSE,Standard,Credit Card,Snowy,Black Friday,TRUE,4
5144,TRUE,FALSE,Overnight,Online Payment,Rainy,None,TRUE,1
5211,TRUE,FALSE,Standard,Online Payment,Snowy,Black Friday,FALSE,5
5217,FALSE,FALSE,Standard,Cash,Snowy,Black Friday,TRUE,4
6010,TRUE,TRUE,Overnight,Credit Card,Sunny,Black Friday,FALSE,5
6930,TRUE,TRUE,Overnight,Cash,Sunny,Black Friday,TRUE,3
7412,FALSE,FALSE,Standard,Online Payment,Rainy,None,TRUE,2
7443,FALSE,TRUE,Express,Cash,Sunny,Black Friday,FALSE,4
7632,FALSE,FALSE,Express,Credit Card,Sunny,Christmas Market,FALSE,5
8247,FALSE,TRUE,Standard,Debit Card,Sunny,None,FALSE,4
8254,TRUE,TRUE,Overnight,Debit Card,Sunny,Black Friday,FALSE,5
8535,TRUE,FALSE,Standard,Debit Card,Rainy,None,FALSE,1
8888,FALSE,FALSE,Standard,Cash,Rainy,Christmas Market,TRUE,5
9330,TRUE,TRUE,Overnight,Cash,Sunny,Christmas Market,FALSE,5
9528,TRUE,TRUE,Overnight,Online Payment,Sunny,None,FALSE,1
9667,FALSE,TRUE,Standard,Credit Card,Snowy,None,TRUE,2
16,TRUE,FALSE,Standard,Credit Card,Sunny,None,FALSE,2
26,FALSE,TRUE,Standard,Credit Card,Snowy,Black Friday,FALSE,2
152,FALSE,FALSE,Express,Debit Card,Snowy,Black Friday,FALSE,2
171,TRUE,FALSE,Overnight,Cash,Rainy,Christmas Market,TRUE,4
708,FALSE,FALSE,Standard,Cash,Rainy,Christmas Market,FALSE,3
724,TRUE,TRUE,Standard,Debit Card,Sunny,Christmas Market,TRUE,1
851,TRUE,FALSE,Standard,Debit Card,Snowy,Black Friday,FALSE,3
1050,TRUE,FALSE,Standard,Credit Card,Sunny,Christmas Market,TRUE,4
1129,TRUE,FALSE,Overnight,Debit Card,Rainy,None,TRUE,3
1556,FALSE,FALSE,Express,Debit Card,Snowy,Christmas Market,TRUE,4
2045,TRUE,FALSE,Standard,Cash,Sunny,Black Friday,TRUE,3
2086,TRUE,TRUE,Express,Online Payment,Snowy,None,FALSE,5
2484,FALSE,FALSE,Express,Cash,Rainy,Christmas Market,TRUE,2
2628,FALSE,FALSE,Standard,Debit Card,Rainy,Christmas Market,FALSE,5
2942,FALSE,FALSE,Overnight,Debit Card,Snowy,None,FALSE,1
2985,FALSE,FALSE,Express,Online Payment,Rainy,None,TRUE,4
3417,TRUE,TRUE,Overnight,Cash,Sunny,Black Friday,FALSE,2
3470,TRUE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,FALSE,3
3611,FALSE,TRUE,Overnight,Debit Card,Rainy,Christmas Market,FALSE,2
3811,FALSE,TRUE,Standard,Debit Card,Snowy,None,FALSE,5
4271,TRUE,FALSE,Standard,Cash,Rainy,None,FALSE,4
5100,FALSE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,FALSE,4
5397,FALSE,FALSE,Express,Credit Card,Snowy,None,FALSE,3
5643,FALSE,TRUE,Overnight,Cash,Rainy,None,TRUE,1
6080,TRUE,FALSE,Standard,Cash,Snowy,Christmas Market,FALSE,2
6409,TRUE,FALSE,Standard,Debit Card,Snowy,None,TRUE,1
7012,FALSE,FALSE,Overnight,Online Payment,Sunny,Black Friday,TRUE,4
7152,TRUE,FALSE,Overnight,Debit Card,Rainy,Christmas Market,TRUE,2
7426,FALSE,FALSE,Overnight,Online Payment,Rainy,Black Friday,FALSE,3
8120,FALSE,TRUE,Express,Credit Card,Snowy,None,TRUE,3
8718,TRUE,FALSE,Standard,Online Payment,Snowy,None,TRUE,1
8921,TRUE,FALSE,Overnight,Online Payment,Rainy,None,TRUE,4
9145,TRUE,FALSE,Overnight,Online Payment,Snowy,None,TRUE,3
9279,TRUE,TRUE,Express,Cash,Sunny,None,TRUE,5
9311,FALSE,FALSE,Overnight,Debit Card,Sunny,Christmas Market,TRUE,1
9773,TRUE,TRUE,Express,Credit Card,Rainy,Christmas Market,FALSE,4
523,FALSE,FALSE,Standard,Credit Card,Rainy,Black Friday,FALSE,2
1121,FALSE,TRUE,Express,Cash,Rainy,Black Friday,FALSE,2
1245,TRUE,FALSE,Overnight,Debit Card,Rainy,Black Friday,TRUE,1
1281,FALSE,TRUE,Overnight,Debit Card,Rainy,Black Friday,TRUE,4
1494,TRUE,FALSE,Overnight,Cash,Sunny,Black Friday,TRUE,5
1656,FALSE,TRUE,Overnight,Cash,Snowy,Black Friday,FALSE,5
1704,FALSE,TRUE,Overnight,Credit Card,Snowy,Black Friday,FALSE,1
1807,FALSE,TRUE,Standard,Debit Card,Snowy,Black Friday,TRUE,1
1808,FALSE,TRUE,Overnight,Online Payment,Snowy,Black Friday,TRUE,3
2770,TRUE,FALSE,Standard,Debit Card,Sunny,Black Friday,FALSE,1
3157,FALSE,TRUE,Standard,Cash,Rainy,Black Friday,FALSE,2
3289,TRUE,FALSE,Express,Cash,Sunny,Black Friday,TRUE,1
3484,TRUE,FALSE,Overnight,Online Payment,Sunny,Black Friday,FALSE,1
4014,TRUE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,4
4108,TRUE,TRUE,Express,Online Payment,Rainy,Black Friday,TRUE,4
4923,TRUE,TRUE,Overnight,Debit Card,Rainy,Black Friday,FALSE,3
5483,TRUE,FALSE,Express,Online Payment,Sunny,Black Friday,TRUE,5
5721,FALSE,TRUE,Standard,Debit Card,Sunny,Black Friday,FALSE,5
